snapshot_utc,snapshot_ms,pair,best_bid_px,best_bid_qty,best_ask_px,best_ask_qty,bid_qty_sum_top20,ask_qty_sum_top20,mexc_timestamp_ms,raw_bids_json,raw_asks_json
2026-08-24T23:10:01.562749Z,1787613001562,NILUSDT,0.04484,6635.30,0.04500,23.41,114188.33,107135.21,1787613002213,"[[""0.04484"", ""6635.30""], [""0.04477"", ""3244.50""], [""0.04474"", ""21778.00""], [""0.04469"", ""2953.08""], [""0.04468"", ""2163.00""], [""0.04467"", ""31.19""], [""0.04466"", ""204.84""], [""0.04465"", ""204.84""], [""0.04464"", ""204.84""], [""0.04463"", ""1739.87""], [""0.04462"", ""204.84""], [""0.04461"", ""558.27""], [""0.04460"", ""26.91""], [""0.04459"", ""28.82""], [""0.04458"", ""26.92""], [""0.04454"", ""652.49""], [""0.04453"", ""7210.00""], [""0.04448"", ""56163.00""], [""0.04435"", ""6214.54""], [""0.04434"", ""3943.08""]]","[[""0.04500"", ""23.41""], [""0.04503"", ""913.23""], [""0.04504"", ""1607.78""], [""0.04506"", ""3038.00""], [""0.04507"", ""4326.00""], [""0.04511"", ""10575.00""], [""0.04516"", ""3244.50""], [""0.04519"", ""4152.21""], [""0.04520"", ""204.30""], [""0.04521"", ""2155.68""], [""0.04522"", ""428.85""], [""0.04523"", ""13163.48""], [""0.04524"", ""103.41""], [""0.04525"", ""8993.79""], [""0.04526"", ""1781.19""], [""0.04527"", ""18590.91""], [""0.04528"", ""278.91""], [""0.04533"", ""3244.50""], [""0.04536"", ""29250.00""], [""0.04551"", ""1060.06""]]"
2026-08-25T00:10:01.625728Z,1787616601625,PIPPINUSDT,0.018829,1081.51,0.018912,869.90,180857.79,125888.56,1787616601349,"[[""0.018829"", ""1081.51""], [""0.018828"", ""137.55""], [""0.018784"", ""38710.10""], [""0.018783"", ""1081.51""], [""0.018779"", ""3171.78""], [""0.018775"", ""1573.26""], [""0.018769"", ""147.62""], [""0.018765"", ""18449.80""], [""0.018764"", ""9226.98""], [""0.018756"", ""55353.04""], [""0.018752"", ""27668.09""], [""0.018748"", ""9222.70""], [""0.018709"", ""168.39""], [""0.018663"", ""1499.59""], [""0.018637"", ""2836.54""], [""0.018617"", ""192.45""], [""0.018598"", ""1898.29""], [""0.018570"", ""2880.37""], [""0.018552"", ""3168.36""], [""0.018524"", ""2389.86""]]","[[""0.018912"", ""869.90""], [""0.018913"", ""3283.61""], [""0.018930"", ""4170.00""], [""0.018931"", ""27666.62""], [""0.018942"", ""27656.00""], [""0.018943"", ""27663.69""], [""0.018981"", ""3680.00""], [""0.018982"", ""8100.00""], [""0.018984"", ""2784.50""], [""0.018989"", ""2784.50""], [""0.018998"", ""2362.17""], [""0.019001"", ""1747.81""], [""0.019011"", ""2655.23""], [""0.019016"", ""172.69""], [""0.019018"", ""5250.00""], [""0.019019"", ""1760.91""], [""0.019027"", ""1113.27""], [""0.019068"", ""1808.12""], [""0.019080"", ""167.07""], [""0.019174"", ""192.47""]]"
2026-08-25T00:10:01.625728Z,1787616601625,NILUSDT,0.04500,33.33,0.04519,634.81,48777.58,50259.37,1787616601413,"[[""0.04500"", ""33.33""], [""0.04497"", ""580.80""], [""0.04494"", ""3872.50""], [""0.04487"", ""416.80""], [""0.04486"", ""1348.29""], [""0.04485"", ""2163.00""], [""0.04481"", ""8152.02""], [""0.04480"", ""101.97""], [""0.04479"", ""13528.55""], [""0.04478"", ""26.80""], [""0.04477"", ""1213.97""], [""0.04476"", ""8152.11""], [""0.04475"", ""343.35""], [""0.04474"", ""29.40""], [""0.04473"", ""102.15""], [""0.04472"", ""3250.26""], [""0.04468"", ""2163.00""], [""0.04463"", ""505.63""], [""0.04462"", ""1994.65""], [""0.04461"", ""799.00""]]","[[""0.04519"", ""634.81""], [""0.04520"", ""628.00""], [""0.04525"", ""3244.50""], [""0.04532"", ""3244.50""], [""0.04535"", ""8084.70""], [""0.04536"", ""4738.52""], [""0.04537"", ""101.52""], [""0.04538"", ""2982.33""], [""0.04539"", ""281.85""], [""0.04540"", ""101.43""], [""0.04541"", ""8075.88""], [""0.04542"", ""324.81""], [""0.04543"", ""8661.69""], [""0.04544"", ""101.52""], [""0.04549"", ""1081.50""], [""0.04559"", ""440.50""], [""0.04561"", ""3244.50""], [""0.04567"", ""1224.80""], [""0.04569"", ""1428.94""], [""0.04571"", ""1633.07""]]"
2026-08-25T01:10:01.802672Z,1787620201802,PIPPINUSDT,0.019196,885.06,0.019291,3077.83,146233.45,240606.34,1787620201848,"[[""0.019196"", ""885.06""], [""0.019195"", ""199.29""], [""0.019184"", ""30062.79""], [""0.019183"", ""9048.52""], [""0.019182"", ""9050.48""], [""0.019163"", ""27126.39""], [""0.019162"", ""27126.39""], [""0.019161"", ""27125.69""], [""0.019152"", ""1094.00""], [""0.019141"", ""1672.38""], [""0.019136"", ""1345.55""], [""0.019121"", ""1870.26""], [""0.019115"", ""205.83""], [""0.019095"", ""2853.02""], [""0.019089"", ""2433.55""], [""0.019079"", ""1966.73""], [""0.019059"", ""1569.89""], [""0.019029"", ""159.50""], [""0.018929"", ""245.18""], [""0.018873"", ""192.95""]]","[[""0.019291"", ""3077.83""], [""0.019292"", ""4170.00""], [""0.019294"", ""140.63""], [""0.019304"", ""536.00""], [""0.019306"", ""13467.31""], [""0.019316"", ""27060.30""], [""0.019317"", ""27116.53""], [""0.019318"", ""27124.28""], [""0.019333"", ""1808.12""], [""0.019334"", ""9025.60""], [""0.019335"", ""9025.60""], [""0.019400"", ""3600.00""], [""0.019401"", ""5150.00""], [""0.019402"", ""1531.86""], [""0.019403"", ""160.21""], [""0.019441"", ""189.44""], [""0.019491"", ""1539.00""], [""0.019492"", ""3207.62""], [""0.019497"", ""2676.01""], [""0.019500"", ""100000.00""]]"
2026-08-25T01:10:01.802672Z,1787620201802,NILUSDT,0.04487,49.21,0.04499,125.10,112508.41,88258.64,1787620202514,"[[""0.04487"", ""49.21""], [""0.04483"", ""789.60""], [""0.04482"", ""6075.00""], [""0.04480"", ""323.54""], [""0.04479"", ""3244.50""], [""0.04475"", ""21778.00""], [""0.04474"", ""8061.00""], [""0.04472"", ""234.53""], [""0.04471"", ""2163.00""], [""0.04466"", ""1140.63""], [""0.04465"", ""3513.24""], [""0.04464"", ""28.77""], [""0.04463"", ""2616.39""], [""0.04462"", ""1216.33""], [""0.04461"", ""3181.14""], [""0.04460"", ""102.42""], [""0.04459"", ""3936.31""], [""0.04458"", ""26.92""], [""0.04457"", ""27.88""], [""0.04455"", ""54000.00""]]","[[""0.04499"", ""125.10""], [""0.04505"", ""83.28""], [""0.04506"", ""3666.00""], [""0.04511"", ""3948.00""], [""0.04515"", ""349.44""], [""0.04516"", ""18490.00""], [""0.04520"", ""7352.59""], [""0.04521"", ""203.76""], [""0.04522"", ""203.58""], [""0.04523"", ""4568.37""], [""0.04524"", ""8209.98""], [""0.04525"", ""203.58""], [""0.04526"", ""203.58""], [""0.04527"", ""482.49""], [""0.04528"", ""28.86""], [""0.04529"", ""26.50""], [""0.04536"", ""29250.00""], [""0.04542"", ""3244.50""], [""0.04545"", ""5922.00""], [""0.04552"", ""1697.03""]]"
2026-08-25T02:10:01.586278Z,1787623801586,PIPPINUSDT,0.019029,159.50,0.019091,1455.94,79560.64,130822.57,1787623801349,"[[""0.019029"", ""159.50""], [""0.019005"", ""9795.29""], [""0.018935"", ""3159.23""], [""0.018934"", ""2330.28""], [""0.018933"", ""2473.91""], [""0.018931"", ""1599.65""], [""0.018929"", ""245.18""], [""0.018927"", ""1550.51""], [""0.018898"", ""1877.94""], [""0.018887"", ""1330.17""], [""0.018886"", ""1468.16""], [""0.018873"", ""192.95""], [""0.018864"", ""1144.53""], [""0.018797"", ""184.16""], [""0.018784"", ""125.20""], [""0.018680"", ""259.59""], [""0.018617"", ""1574.67""], [""0.018616"", ""46989.41""], [""0.018583"", ""470.31""], [""0.018553"", ""2630.00""]]","[[""0.019091"", ""1455.94""], [""0.019092"", ""1518.28""], [""0.019103"", ""54814.30""], [""0.019104"", ""27406.97""], [""0.019150"", ""4170.00""], [""0.019176"", ""536.00""], [""0.019177"", ""1113.27""], [""0.019178"", ""202.55""], [""0.019179"", ""6036.41""], [""0.019180"", ""9670.35""], [""0.019181"", ""4436.92""], [""0.019183"", ""2250.49""], [""0.019190"", ""3276.80""], [""0.019192"", ""2998.20""], [""0.019267"", ""186.81""], [""0.019294"", ""140.63""], [""0.019403"", ""160.21""], [""0.019441"", ""189.44""], [""0.019490"", ""8720.00""], [""0.019491"", ""1539.00""]]"
2026-08-25T02:10:01.586278Z,1787623801586,NILUSDT,0.04418,500.82,0.04432,979.53,108350.59,110520.34,1787623802113,"[[""0.04418"", ""500.82""], [""0.04417"", ""690.10""], [""0.04415"", ""6075.00""], [""0.04412"", ""3244.50""], [""0.04408"", ""29427.00""], [""0.04407"", ""628.00""], [""0.04406"", ""505.63""], [""0.04404"", ""234.53""], [""0.04403"", ""2163.00""], [""0.04401"", ""27.27""], [""0.04400"", ""4390.47""], [""0.04399"", ""1141.04""], [""0.04398"", ""3184.65""], [""0.04397"", ""32.37""], [""0.04396"", ""27.30""], [""0.04395"", ""29.35""], [""0.04394"", ""102.24""], [""0.04393"", ""54027.32""], [""0.04392"", ""1159.00""], [""0.04391"", ""761.00""]]","[[""0.04432"", ""979.53""], [""0.04437"", ""3666.00""], [""0.04439"", ""4326.00""], [""0.04449"", ""10575.00""], [""0.04450"", ""7429.00""], [""0.04451"", ""207.00""], [""0.04452"", ""4155.18""], [""0.04453"", ""207.09""], [""0.04454"", ""8344.35""], [""0.04455"", ""206.82""], [""0.04456"", ""630.81""], [""0.04457"", ""29.01""], [""0.04458"", ""12301.47""], [""0.04459"", ""206.64""], [""0.04460"", ""16829.90""], [""0.04466"", ""5922.00""], [""0.04470"", ""29250.00""], [""0.04474"", ""3244.50""], [""0.04483"", ""1253.30""], [""0.04484"", ""756.74""]]"
2026-08-25T03:10:01.967271Z,1787627401967,PIPPINUSDT,0.019306,23223.57,0.019377,788.44,161604.77,259297.04,1787627401948,"[[""0.019306"", ""23223.57""], [""0.019305"", ""3970.91""], [""0.019303"", ""3970.91""], [""0.019300"", ""1534.04""], [""0.019294"", ""18002.80""], [""0.019289"", ""3826.99""], [""0.019282"", ""12326.00""], [""0.019278"", ""80967.54""], [""0.019236"", ""151.04""], [""0.019162"", ""168.19""], [""0.019126"", ""2050.08""], [""0.019125"", ""1981.52""], [""0.019083"", ""1504.66""], [""0.019082"", ""1063.04""], [""0.019073"", ""1375.22""], [""0.019070"", ""1784.09""], [""0.019056"", ""2047.74""], [""0.019053"", ""224.12""], [""0.019019"", ""1281.59""], [""0.019017"", ""150.72""]]","[[""0.019377"", ""788.44""], [""0.019378"", ""12901.22""], [""0.019392"", ""4706.00""], [""0.019396"", ""26971.52""], [""0.019397"", ""26971.52""], [""0.019401"", ""8220.00""], [""0.019403"", ""156.62""], [""0.019406"", ""8100.00""], [""0.019407"", ""26971.52""], [""0.019412"", ""17990.70""], [""0.019418"", ""1808.12""], [""0.019431"", ""3600.00""], [""0.019432"", ""9185.53""], [""0.019433"", ""1735.44""], [""0.019437"", ""1113.27""], [""0.019441"", ""1760.91""], [""0.019442"", ""1032.21""], [""0.019457"", ""164.02""], [""0.019499"", ""5120.00""], [""0.019500"", ""100000.00""]]"
2026-08-25T03:10:01.967271Z,1787627401967,NILUSDT,0.04370,452.05,0.04393,3038.00,110293.17,78403.44,1787627402513,"[[""0.04370"", ""452.05""], [""0.04369"", ""6075.00""], [""0.04362"", ""36.12""], [""0.04360"", ""234.53""], [""0.04359"", ""21150.00""], [""0.04358"", ""3244.50""], [""0.04352"", ""2163.00""], [""0.04351"", ""1144.00""], [""0.04350"", ""834.41""], [""0.04346"", ""1108.26""], [""0.04345"", ""623.43""], [""0.04344"", ""208.26""], [""0.04343"", ""3978.08""], [""0.04342"", ""27.64""], [""0.04341"", ""312.75""], [""0.04340"", ""54027.65""], [""0.04339"", ""208.35""], [""0.04338"", ""32.92""], [""0.04333"", ""12269.22""], [""0.04331"", ""2163.00""]]","[[""0.04393"", ""3038.00""], [""0.04394"", ""4326.00""], [""0.04398"", ""529.25""], [""0.04399"", ""369.23""], [""0.04400"", ""11203.00""], [""0.04402"", ""3948.00""], [""0.04403"", ""3244.50""], [""0.04405"", ""1113.76""], [""0.04406"", ""1113.00""], [""0.04410"", ""27.44""], [""0.04411"", ""209.34""], [""0.04412"", ""3699.45""], [""0.04413"", ""31.13""], [""0.04414"", ""27.19""], [""0.04415"", ""7863.12""], [""0.04416"", ""28.08""], [""0.04417"", ""27.17""], [""0.04418"", ""8328.62""], [""0.04419"", ""27.16""], [""0.04420"", ""29250.00""]]"
2026-08-25T04:10:02.121304Z,1787631002121,PIPPINUSDT,0.019042,3021.26,0.019128,1343.86,197386.47999999998,187984.37,1787631001949,"[[""0.019042"", ""3021.26""], [""0.019041"", ""15443.24""], [""0.019040"", ""3021.26""], [""0.019038"", ""9114.32""], [""0.019037"", ""9114.32""], [""0.019035"", ""54686.88""], [""0.019032"", ""27344.88""], [""0.019016"", ""165.14""], [""0.018970"", ""162.23""], [""0.018944"", ""1555.91""], [""0.018894"", ""212.22""], [""0.018890"", ""1864.50""], [""0.018887"", ""2969.77""], [""0.018860"", ""183.73""], [""0.018789"", ""173.05""], [""0.018726"", ""189.68""], [""0.018643"", ""53638.77""], [""0.018602"", ""2620.00""], [""0.018561"", ""6657.32""], [""0.018526"", ""5248.00""]]","[[""0.019128"", ""1343.86""], [""0.019130"", ""1343.86""], [""0.019133"", ""3790.00""], [""0.019139"", ""12017.34""], [""0.019161"", ""46996.99""], [""0.019164"", ""536.00""], [""0.019165"", ""81977.73""], [""0.019188"", ""4170.00""], [""0.019191"", ""203.00""], [""0.019197"", ""8100.00""], [""0.019198"", ""1808.12""], [""0.019209"", ""3640.00""], [""0.019210"", ""2096.00""], [""0.019227"", ""1411.06""], [""0.019242"", ""182.53""], [""0.019247"", ""5190.00""], [""0.019248"", ""3142.00""], [""0.019287"", ""147.14""], [""0.019310"", ""1553.00""], [""0.019312"", ""8335.74""]]"
2026-08-25T04:10:02.121304Z,1787631002121,NILUSDT,0.04345,1198.40,0.04360,234.53,56525.26,92219.55,1787631002713,"[[""0.04345"", ""1198.40""], [""0.04344"", ""6075.00""], [""0.04339"", ""628.00""], [""0.04336"", ""1196.49""], [""0.04335"", ""4326.00""], [""0.04334"", ""21150.00""], [""0.04333"", ""1590.33""], [""0.04329"", ""987.00""], [""0.04328"", ""7921.00""], [""0.04326"", ""2163.00""], [""0.04325"", ""1150.00""], [""0.04324"", ""32.66""], [""0.04323"", ""1798.68""], [""0.04322"", ""30.06""], [""0.04321"", ""211.41""], [""0.04320"", ""27.78""], [""0.04319"", ""31.54""], [""0.04318"", ""28.79""], [""0.04317"", ""2705.31""], [""0.04316"", ""3273.81""]]","[[""0.04360"", ""234.53""], [""0.04361"", ""656.89""], [""0.04362"", ""1017.50""], [""0.04364"", ""723.91""], [""0.04365"", ""3038.00""], [""0.04368"", ""5439.00""], [""0.04370"", ""10575.00""], [""0.04375"", ""8104.00""], [""0.04377"", ""2541.00""], [""0.04379"", ""210.51""], [""0.04380"", ""3975.40""], [""0.04381"", ""210.42""], [""0.04382"", ""210.42""], [""0.04383"", ""210.33""], [""0.04384"", ""363.51""], [""0.04385"", ""20401.49""], [""0.04386"", ""27.36""], [""0.04387"", ""4925.34""], [""0.04388"", ""104.94""], [""0.04389"", ""29250.00""]]"
2026-08-25T05:10:02.121590Z,1787634602121,PIPPINUSDT,0.019176,3076.44,0.019241,1091.28,142026.65,235640.34,1787634601449,"[[""0.019176"", ""3076.44""], [""0.019175"", ""9049.93""], [""0.019174"", ""9051.03""], [""0.019172"", ""54301.46""], [""0.019171"", ""27157.09""], [""0.019141"", ""18107.08""], [""0.019045"", ""208.44""], [""0.019019"", ""1546.28""], [""0.019007"", ""1311.94""], [""0.018970"", ""162.23""], [""0.018894"", ""212.22""], [""0.018890"", ""1864.50""], [""0.018888"", ""1564.62""], [""0.018887"", ""2969.77""], [""0.018860"", ""183.73""], [""0.018789"", ""173.05""], [""0.018719"", ""2600.00""], [""0.018663"", ""3273.84""], [""0.018662"", ""3128.00""], [""0.018652"", ""2085.00""]]","[[""0.019241"", ""1091.28""], [""0.019242"", ""182.53""], [""0.019248"", ""36503.56""], [""0.019249"", ""13247.44""], [""0.019275"", ""46996.99""], [""0.019276"", ""54301.12""], [""0.019278"", ""27150.03""], [""0.019285"", ""198.69""], [""0.019286"", ""4170.00""], [""0.019287"", ""147.14""], [""0.019293"", ""8220.00""], [""0.019294"", ""18096.10""], [""0.019308"", ""536.00""], [""0.019309"", ""3923.21""], [""0.019326"", ""1411.06""], [""0.019337"", ""1113.27""], [""0.019338"", ""11710.00""], [""0.019339"", ""3142.00""], [""0.019341"", ""1719.00""], [""0.019342"", ""1780.92""]]"
2026-08-25T05:10:02.121590Z,1787634602121,NILUSDT,0.04410,115.20,0.04430,1001.60,39473.29,38706.77,1787634602513,"[[""0.04410"", ""115.20""], [""0.04405"", ""172.63""], [""0.04404"", ""3244.50""], [""0.04400"", ""789.27""], [""0.04399"", ""628.00""], [""0.04397"", ""234.53""], [""0.04396"", ""2163.00""], [""0.04393"", ""545.05""], [""0.04392"", ""382.50""], [""0.04391"", ""2722.23""], [""0.04390"", ""1343.26""], [""0.04389"", ""208.17""], [""0.04388"", ""8398.44""], [""0.04387"", ""361.71""], [""0.04386"", ""27.36""], [""0.04385"", ""8518.69""], [""0.04384"", ""1804.77""], [""0.04381"", ""3837.18""], [""0.04378"", ""2163.00""], [""0.04362"", ""1813.80""]]","[[""0.04430"", ""1001.60""], [""0.04432"", ""540.75""], [""0.04440"", ""1069.89""], [""0.04441"", ""3244.50""], [""0.04442"", ""3948.00""], [""0.04443"", ""207.45""], [""0.04444"", ""547.74""], [""0.04445"", ""448.92""], [""0.04446"", ""207.45""], [""0.04447"", ""8397.90""], [""0.04448"", ""784.89""], [""0.04449"", ""27.62""], [""0.04450"", ""208.71""], [""0.04451"", ""9008.38""], [""0.04452"", ""28.31""], [""0.04456"", ""424.06""], [""0.04463"", ""3244.50""], [""0.04475"", ""1533.17""], [""0.04477"", ""1788.70""], [""0.04479"", ""2044.23""]]"
2026-08-25T06:10:02.086635Z,1787638202086,PIPPINUSDT,0.019158,3580.45,0.019211,784.68,139278.09,191625.18,1787638201949,"[[""0.019158"", ""3580.45""], [""0.019156"", ""3580.45""], [""0.019149"", ""4462.29""], [""0.019144"", ""15389.06""], [""0.019143"", ""63455.75""], [""0.019142"", ""9066.51""], [""0.019141"", ""2555.20""], [""0.019137"", ""27195.29""], [""0.019122"", ""179.50""], [""0.019045"", ""208.44""], [""0.019027"", ""1776.27""], [""0.019023"", ""1323.79""], [""0.019019"", ""1546.28""], [""0.019018"", ""1523.79""], [""0.019016"", ""1371.53""], [""0.019007"", ""1311.94""], [""0.019003"", ""165.14""], [""0.018970"", ""162.75""], [""0.018894"", ""205.38""], [""0.018866"", ""218.28""]]","[[""0.019211"", ""784.68""], [""0.019212"", ""2006.00""], [""0.019229"", ""1540.20""], [""0.019234"", ""24190.94""], [""0.019235"", ""46996.99""], [""0.019236"", ""27190.33""], [""0.019255"", ""536.00""], [""0.019256"", ""27181.48""], [""0.019261"", ""4160.00""], [""0.019262"", ""10150.00""], [""0.019263"", ""3238.72""], [""0.019266"", ""27187.15""], [""0.019269"", ""4380.91""], [""0.019272"", ""1113.27""], [""0.019276"", ""4686.41""], [""0.019277"", ""2408.87""], [""0.019280"", ""2096.00""], [""0.019347"", ""130.77""], [""0.019361"", ""136.62""], [""0.019412"", ""1509.84""]]"
2026-08-25T06:10:02.086635Z,1787638202086,NILUSDT,0.04362,36.30,0.04373,687.40,49507.56,139177.82,1787638201913,"[[""0.04362"", ""36.30""], [""0.04358"", ""526.93""], [""0.04357"", ""6075.00""], [""0.04354"", ""3244.50""], [""0.04352"", ""628.00""], [""0.04350"", ""234.53""], [""0.04349"", ""8959.00""], [""0.04347"", ""21150.00""], [""0.04345"", ""2163.00""], [""0.04341"", ""2056.77""], [""0.04340"", ""543.11""], [""0.04339"", ""27.66""], [""0.04338"", ""1247.31""], [""0.04337"", ""1398.01""], [""0.04336"", ""27.68""], [""0.04335"", ""457.02""], [""0.04334"", ""27.69""], [""0.04333"", ""28.96""], [""0.04332"", ""33.22""], [""0.04331"", ""642.87""]]","[[""0.04373"", ""687.40""], [""0.04375"", ""230.83""], [""0.04376"", ""3038.00""], [""0.04379"", ""1081.50""], [""0.04386"", ""1069.89""], [""0.04387"", ""10575.00""], [""0.04388"", ""3244.50""], [""0.04389"", ""3948.00""], [""0.04391"", ""27.33""], [""0.04392"", ""28.32""], [""0.04393"", ""209.97""], [""0.04394"", ""7168.79""], [""0.04395"", ""209.61""], [""0.04396"", ""12854.61""], [""0.04397"", ""209.61""], [""0.04398"", ""12096.45""], [""0.04399"", ""2738.16""], [""0.04400"", ""75943.32""], [""0.04403"", ""3245.53""], [""0.04405"", ""571.00""]]"
2026-08-25T07:10:01.338408Z,1787641801338,PIPPINUSDT,0.018978,1710.36,0.019055,2235.32,138062.97,156203.1,1787641801448,"[[""0.018978"", ""1710.36""], [""0.018977"", ""1044.64""], [""0.018975"", ""18283.56""], [""0.018964"", ""27441.19""], [""0.018962"", ""27441.19""], [""0.018961"", ""27441.19""], [""0.018894"", ""205.38""], [""0.018866"", ""218.28""], [""0.018864"", ""2237.15""], [""0.018841"", ""1440.66""], [""0.018838"", ""1316.30""], [""0.018836"", ""1267.14""], [""0.018826"", ""2540.51""], [""0.018754"", ""226.31""], [""0.018737"", ""157.98""], [""0.018596"", ""139.21""], [""0.018570"", ""6741.67""], [""0.018524"", ""2630.00""], [""0.018487"", ""3162.00""], [""0.018483"", ""12418.25""]]","[[""0.019055"", ""2235.32""], [""0.019056"", ""2555.15""], [""0.019075"", ""37869.64""], [""0.019078"", ""1541.20""], [""0.019080"", ""11792.45""], [""0.019089"", ""150.77""], [""0.019097"", ""536.00""], [""0.019098"", ""27412.37""], [""0.019101"", ""27408.77""], [""0.019134"", ""4160.00""], [""0.019135"", ""8813.24""], [""0.019136"", ""9450.00""], [""0.019138"", ""3650.00""], [""0.019139"", ""2620.00""], [""0.019140"", ""2096.00""], [""0.019158"", ""3142.00""], [""0.019170"", ""1113.27""], [""0.019184"", ""5428.66""], [""0.019185"", ""1760.91""], [""0.019197"", ""2467.35""]]"
2026-08-25T07:10:01.338408Z,1787641801338,NILUSDT,0.04347,117.10,0.04359,1691.00,105543.97,203234.68,1787641801613,"[[""0.04347"", ""117.10""], [""0.04345"", ""6075.00""], [""0.04340"", ""304.48""], [""0.04339"", ""744.99""], [""0.04338"", ""3244.50""], [""0.04337"", ""628.00""], [""0.04335"", ""21150.00""], [""0.04329"", ""2397.53""], [""0.04327"", ""8398.10""], [""0.04326"", ""385.74""], [""0.04325"", ""211.41""], [""0.04324"", ""3511.08""], [""0.04323"", ""27.76""], [""0.04322"", ""426.43""], [""0.04321"", ""1180.72""], [""0.04320"", ""27.78""], [""0.04319"", ""30.96""], [""0.04318"", ""54028.89""], [""0.04317"", ""490.50""], [""0.04308"", ""2163.00""]]","[[""0.04359"", ""1691.00""], [""0.04365"", ""230.83""], [""0.04366"", ""983.91""], [""0.04367"", ""3038.00""], [""0.04370"", ""1081.50""], [""0.04375"", ""3244.50""], [""0.04377"", ""10785.60""], [""0.04378"", ""210.51""], [""0.04379"", ""7969.69""], [""0.04380"", ""37403.07""], [""0.04381"", ""13821.84""], [""0.04382"", ""3488.94""], [""0.04383"", ""8471.16""], [""0.04384"", ""363.96""], [""0.04385"", ""8479.89""], [""0.04386"", ""9845.73""], [""0.04392"", ""29250.00""], [""0.04398"", ""3244.50""], [""0.04400"", ""58506.16""], [""0.04408"", ""1123.89""]]"
2026-08-25T08:10:02.189339Z,1787645402189,PIPPINUSDT,0.018757,36375.43,0.018882,545.65,177402.1,184273.04,1787645401949,"[[""0.018757"", ""36375.43""], [""0.018756"", ""1909.74""], [""0.018754"", ""2718.81""], [""0.018745"", ""1544.62""], [""0.018739"", ""9235.18""], [""0.018737"", ""9235.34""], [""0.018732"", ""9238.49""], [""0.018731"", ""9238.49""], [""0.018729"", ""83127.63""], [""0.018690"", ""129.99""], [""0.018688"", ""1094.00""], [""0.018661"", ""1805.32""], [""0.018655"", ""1270.23""], [""0.018649"", ""1494.01""], [""0.018645"", ""1592.78""], [""0.018638"", ""1328.66""], [""0.018636"", ""1321.12""], [""0.018570"", ""4292.86""], [""0.018552"", ""234.05""], [""0.018518"", ""215.35""]]","[[""0.018882"", ""545.65""], [""0.018883"", ""83.97""], [""0.018890"", ""3204.57""], [""0.018891"", ""12042.77""], [""0.018892"", ""227.33""], [""0.018896"", ""28236.60""], [""0.018897"", ""55395.64""], [""0.018899"", ""27697.82""], [""0.018923"", ""9233.46""], [""0.018924"", ""9233.46""], [""0.018928"", ""4160.00""], [""0.018929"", ""2096.00""], [""0.018930"", ""2079.96""], [""0.018933"", ""1411.06""], [""0.018934"", ""9450.00""], [""0.018935"", ""2623.34""], [""0.018938"", ""2620.00""], [""0.018942"", ""10150.00""], [""0.018943"", ""2515.41""], [""0.018946"", ""1266.00""]]"
2026-08-25T08:10:02.189339Z,1787645402189,NILUSDT,0.04294,292.38,0.04305,1712.21,122756.11,138234.85,1787645402413,"[[""0.04294"", ""292.38""], [""0.04288"", ""722.91""], [""0.04287"", ""3244.50""], [""0.04285"", ""6075.00""], [""0.04279"", ""21384.53""], [""0.04278"", ""10507.00""], [""0.04269"", ""1192.11""], [""0.04268"", ""1461.93""], [""0.04267"", ""107.01""], [""0.04266"", ""6725.07""], [""0.04265"", ""213.93""], [""0.04264"", ""8660.70""], [""0.04263"", ""28.15""], [""0.04262"", ""28.16""], [""0.04261"", ""1895.31""], [""0.04260"", ""578.34""], [""0.04259"", ""661.34""], [""0.04258"", ""2163.00""], [""0.04256"", ""54000.00""], [""0.04238"", ""2814.74""]]","[[""0.04305"", ""1712.21""], [""0.04308"", ""234.53""], [""0.04309"", ""4119.50""], [""0.04313"", ""1019.88""], [""0.04314"", ""10575.00""], [""0.04315"", ""628.00""], [""0.04316"", ""597.79""], [""0.04319"", ""636.66""], [""0.04320"", ""213.39""], [""0.04321"", ""19378.98""], [""0.04322"", ""18672.54""], [""0.04323"", ""20164.86""], [""0.04324"", ""8659.98""], [""0.04325"", ""213.21""], [""0.04326"", ""330.75""], [""0.04327"", ""4611.42""], [""0.04328"", ""13268.15""], [""0.04338"", ""1785.00""], [""0.04343"", ""29250.00""], [""0.04344"", ""2163.00""]]"
