event_id,run_utc,pair,event_type,adjustment_type,orig_net_pct,adj_net_pct,fill_prob_applied,slippage_pct_applied,n_depth_snapshots,confidence,is_retroactive_seed
PIPPINUSDT-0.9-3h-COMPLETE_RT-1787626800000,2026-08-25T20:54:29Z,PIPPINUSDT-0.9-3h,COMPLETE_RT,fill_probability,0.9,0.81225,0.9025,,32,robust (32 snapshots),True
PIPPINUSDT-0.9-3h-COMPLETE_RT-1787630400000,2026-08-25T20:54:29Z,PIPPINUSDT-0.9-3h,COMPLETE_RT,fill_probability,0.9,0.81225,0.9025,,32,robust (32 snapshots),True
PIPPINUSDT-0.9-3h-COMPLETE_RT-1787637600000,2026-08-25T20:54:29Z,PIPPINUSDT-0.9-3h,COMPLETE_RT,fill_probability,0.9,0.81225,0.9025,,32,robust (32 snapshots),True
PIPPINUSDT-0.9-3h-COMPLETE_RT-1787641200000,2026-08-25T20:54:29Z,PIPPINUSDT-0.9-3h,COMPLETE_RT,fill_probability,0.9,0.81225,0.9025,,32,robust (32 snapshots),True
PIPPINUSDT-0.9-3h-FORCED_CLOSE_ASK-1787655600000,2026-08-25T20:54:29Z,PIPPINUSDT-0.9-3h,FORCED_CLOSE_ASK,slippage,-0.39365,-0.41634,,0.02261,32,robust (32 snapshots),True
PIPPINUSDT-0.9-3h-FORCED_CLOSE_BID-1787666400000,2026-08-25T20:54:29Z,PIPPINUSDT-0.9-3h,FORCED_CLOSE_BID,slippage,-1.30332,-1.31666,,0.01351,32,robust (32 snapshots),True
PIPPINUSDT-0.9-3h-COMPLETE_RT-1787670000000,2026-08-25T20:54:29Z,PIPPINUSDT-0.9-3h,COMPLETE_RT,fill_probability,0.9,0.81225,0.9025,,32,robust (32 snapshots),True
PIPPINUSDT-0.9-3h-COMPLETE_RT-1787673600000,2026-08-25T20:54:29Z,PIPPINUSDT-0.9-3h,COMPLETE_RT,fill_probability,0.9,0.81225,0.9025,,32,robust (32 snapshots),True
PIPPINUSDT-0.9-3h-COMPLETE_RT-1787684400000,2026-08-25T20:54:29Z,PIPPINUSDT-0.9-3h,COMPLETE_RT,fill_probability,0.9,0.81225,0.9025,,32,robust (32 snapshots),True
PIPPINUSDT-0.9-3h-COMPLETE_RT-1787684400000,2026-08-25T20:54:29Z,PIPPINUSDT-0.9-3h,COMPLETE_RT,fill_probability,0.9,0.81225,0.9025,,32,robust (32 snapshots),True
PIPPINUSDT-0.9-4h-COMPLETE_RT-1787493600000,2026-08-25T20:54:29Z,PIPPINUSDT-0.9-4h,COMPLETE_RT,fill_probability,0.9,0.81225,0.9025,,32,robust (32 snapshots),True
PIPPINUSDT-0.9-4h-COMPLETE_RT-1787500800000,2026-08-25T20:54:29Z,PIPPINUSDT-0.9-4h,COMPLETE_RT,fill_probability,0.9,0.81225,0.9025,,32,robust (32 snapshots),True
PIPPINUSDT-0.9-4h-COMPLETE_RT-1787504400000,2026-08-25T20:54:29Z,PIPPINUSDT-0.9-4h,COMPLETE_RT,fill_probability,0.9,0.81225,0.9025,,32,robust (32 snapshots),True
PIPPINUSDT-0.9-4h-COMPLETE_RT-1787518800000,2026-08-25T20:54:29Z,PIPPINUSDT-0.9-4h,COMPLETE_RT,fill_probability,0.9,0.81225,0.9025,,32,robust (32 snapshots),True
PIPPINUSDT-0.9-4h-COMPLETE_RT-1787526000000,2026-08-25T20:54:29Z,PIPPINUSDT-0.9-4h,COMPLETE_RT,fill_probability,0.9,0.81225,0.9025,,32,robust (32 snapshots),True
PIPPINUSDT-0.9-4h-COMPLETE_RT-1787536800000,2026-08-25T20:54:29Z,PIPPINUSDT-0.9-4h,COMPLETE_RT,fill_probability,0.9,0.81225,0.9025,,32,robust (32 snapshots),True
PIPPINUSDT-0.9-4h-COMPLETE_RT-1787547600000,2026-08-25T20:54:29Z,PIPPINUSDT-0.9-4h,COMPLETE_RT,fill_probability,0.9,0.81225,0.9025,,32,robust (32 snapshots),True
PIPPINUSDT-0.9-4h-COMPLETE_RT-1787554800000,2026-08-25T20:54:29Z,PIPPINUSDT-0.9-4h,COMPLETE_RT,fill_probability,0.9,0.81225,0.9025,,32,robust (32 snapshots),True
PIPPINUSDT-0.9-4h-COMPLETE_RT-1787562000000,2026-08-25T20:54:29Z,PIPPINUSDT-0.9-4h,COMPLETE_RT,fill_probability,0.9,0.81225,0.9025,,32,robust (32 snapshots),True
PIPPINUSDT-0.9-4h-COMPLETE_RT-1787569200000,2026-08-25T20:54:29Z,PIPPINUSDT-0.9-4h,COMPLETE_RT,fill_probability,0.9,0.81225,0.9025,,32,robust (32 snapshots),True
PIPPINUSDT-0.9-4h-COMPLETE_RT-1787572800000,2026-08-25T20:54:29Z,PIPPINUSDT-0.9-4h,COMPLETE_RT,fill_probability,0.9,0.81225,0.9025,,32,robust (32 snapshots),True
PIPPINUSDT-0.9-4h-COMPLETE_RT-1787580000000,2026-08-25T20:54:29Z,PIPPINUSDT-0.9-4h,COMPLETE_RT,fill_probability,0.9,0.81225,0.9025,,32,robust (32 snapshots),True
PIPPINUSDT-0.9-4h-COMPLETE_RT-1787587200000,2026-08-25T20:54:29Z,PIPPINUSDT-0.9-4h,COMPLETE_RT,fill_probability,0.9,0.81225,0.9025,,32,robust (32 snapshots),True
PIPPINUSDT-0.9-4h-COMPLETE_RT-1787594400000,2026-08-25T20:54:29Z,PIPPINUSDT-0.9-4h,COMPLETE_RT,fill_probability,0.9,0.81225,0.9025,,32,robust (32 snapshots),True
PIPPINUSDT-0.9-4h-COMPLETE_RT-1787601600000,2026-08-25T20:54:29Z,PIPPINUSDT-0.9-4h,COMPLETE_RT,fill_probability,0.9,0.81225,0.9025,,32,robust (32 snapshots),True
PIPPINUSDT-0.9-4h-COMPLETE_RT-1787612400000,2026-08-25T20:54:29Z,PIPPINUSDT-0.9-4h,COMPLETE_RT,fill_probability,0.9,0.81225,0.9025,,32,robust (32 snapshots),True
PIPPINUSDT-0.9-4h-COMPLETE_RT-1787616000000,2026-08-25T20:54:29Z,PIPPINUSDT-0.9-4h,COMPLETE_RT,fill_probability,0.9,0.81225,0.9025,,32,robust (32 snapshots),True
PIPPINUSDT-0.9-4h-COMPLETE_RT-1787623200000,2026-08-25T20:54:29Z,PIPPINUSDT-0.9-4h,COMPLETE_RT,fill_probability,0.9,0.81225,0.9025,,32,robust (32 snapshots),True
PIPPINUSDT-0.9-4h-COMPLETE_RT-1787626800000,2026-08-25T20:54:29Z,PIPPINUSDT-0.9-4h,COMPLETE_RT,fill_probability,0.9,0.81225,0.9025,,32,robust (32 snapshots),True
PIPPINUSDT-0.9-4h-COMPLETE_RT-1787630400000,2026-08-25T20:54:29Z,PIPPINUSDT-0.9-4h,COMPLETE_RT,fill_probability,0.9,0.81225,0.9025,,32,robust (32 snapshots),True
PIPPINUSDT-0.9-4h-COMPLETE_RT-1787637600000,2026-08-25T20:54:29Z,PIPPINUSDT-0.9-4h,COMPLETE_RT,fill_probability,0.9,0.81225,0.9025,,32,robust (32 snapshots),True
PIPPINUSDT-0.9-4h-COMPLETE_RT-1787641200000,2026-08-25T20:54:29Z,PIPPINUSDT-0.9-4h,COMPLETE_RT,fill_probability,0.9,0.81225,0.9025,,32,robust (32 snapshots),True
PIPPINUSDT-0.9-4h-COMPLETE_RT-1787655600000,2026-08-25T20:54:29Z,PIPPINUSDT-0.9-4h,COMPLETE_RT,fill_probability,0.9,0.81225,0.9025,,32,robust (32 snapshots),True
PIPPINUSDT-0.9-4h-COMPLETE_RT-1787666400000,2026-08-25T20:54:29Z,PIPPINUSDT-0.9-4h,COMPLETE_RT,fill_probability,0.9,0.81225,0.9025,,32,robust (32 snapshots),True
PIPPINUSDT-0.9-4h-COMPLETE_RT-1787673600000,2026-08-25T20:54:29Z,PIPPINUSDT-0.9-4h,COMPLETE_RT,fill_probability,0.9,0.81225,0.9025,,32,robust (32 snapshots),True
PIPPINUSDT-0.9-4h-COMPLETE_RT-1787684400000,2026-08-25T20:54:29Z,PIPPINUSDT-0.9-4h,COMPLETE_RT,fill_probability,0.9,0.81225,0.9025,,32,robust (32 snapshots),True
PIPPINUSDT-0.9-4h-COMPLETE_RT-1787684400000,2026-08-25T20:54:29Z,PIPPINUSDT-0.9-4h,COMPLETE_RT,fill_probability,0.9,0.81225,0.9025,,32,robust (32 snapshots),True
PIPPINUSDT-0.9-6h-COMPLETE_RT-1787493600000,2026-08-25T20:54:29Z,PIPPINUSDT-0.9-6h,COMPLETE_RT,fill_probability,0.9,0.81225,0.9025,,32,robust (32 snapshots),True
PIPPINUSDT-0.9-6h-COMPLETE_RT-1787500800000,2026-08-25T20:54:29Z,PIPPINUSDT-0.9-6h,COMPLETE_RT,fill_probability,0.9,0.81225,0.9025,,32,robust (32 snapshots),True
PIPPINUSDT-0.9-6h-COMPLETE_RT-1787504400000,2026-08-25T20:54:29Z,PIPPINUSDT-0.9-6h,COMPLETE_RT,fill_probability,0.9,0.81225,0.9025,,32,robust (32 snapshots),True
PIPPINUSDT-0.9-6h-COMPLETE_RT-1787518800000,2026-08-25T20:54:29Z,PIPPINUSDT-0.9-6h,COMPLETE_RT,fill_probability,0.9,0.81225,0.9025,,32,robust (32 snapshots),True
PIPPINUSDT-0.9-6h-COMPLETE_RT-1787526000000,2026-08-25T20:54:29Z,PIPPINUSDT-0.9-6h,COMPLETE_RT,fill_probability,0.9,0.81225,0.9025,,32,robust (32 snapshots),True
PIPPINUSDT-0.9-6h-COMPLETE_RT-1787536800000,2026-08-25T20:54:29Z,PIPPINUSDT-0.9-6h,COMPLETE_RT,fill_probability,0.9,0.81225,0.9025,,32,robust (32 snapshots),True
PIPPINUSDT-0.9-6h-COMPLETE_RT-1787547600000,2026-08-25T20:54:29Z,PIPPINUSDT-0.9-6h,COMPLETE_RT,fill_probability,0.9,0.81225,0.9025,,32,robust (32 snapshots),True
PIPPINUSDT-0.9-6h-COMPLETE_RT-1787554800000,2026-08-25T20:54:29Z,PIPPINUSDT-0.9-6h,COMPLETE_RT,fill_probability,0.9,0.81225,0.9025,,32,robust (32 snapshots),True
PIPPINUSDT-0.9-6h-COMPLETE_RT-1787562000000,2026-08-25T20:54:29Z,PIPPINUSDT-0.9-6h,COMPLETE_RT,fill_probability,0.9,0.81225,0.9025,,32,robust (32 snapshots),True
PIPPINUSDT-0.9-6h-COMPLETE_RT-1787569200000,2026-08-25T20:54:29Z,PIPPINUSDT-0.9-6h,COMPLETE_RT,fill_probability,0.9,0.81225,0.9025,,32,robust (32 snapshots),True
PIPPINUSDT-0.9-6h-COMPLETE_RT-1787572800000,2026-08-25T20:54:29Z,PIPPINUSDT-0.9-6h,COMPLETE_RT,fill_probability,0.9,0.81225,0.9025,,32,robust (32 snapshots),True
PIPPINUSDT-0.9-6h-COMPLETE_RT-1787580000000,2026-08-25T20:54:29Z,PIPPINUSDT-0.9-6h,COMPLETE_RT,fill_probability,0.9,0.81225,0.9025,,32,robust (32 snapshots),True
PIPPINUSDT-0.9-6h-COMPLETE_RT-1787587200000,2026-08-25T20:54:29Z,PIPPINUSDT-0.9-6h,COMPLETE_RT,fill_probability,0.9,0.81225,0.9025,,32,robust (32 snapshots),True
PIPPINUSDT-0.9-6h-COMPLETE_RT-1787594400000,2026-08-25T20:54:29Z,PIPPINUSDT-0.9-6h,COMPLETE_RT,fill_probability,0.9,0.81225,0.9025,,32,robust (32 snapshots),True
PIPPINUSDT-0.9-6h-COMPLETE_RT-1787601600000,2026-08-25T20:54:29Z,PIPPINUSDT-0.9-6h,COMPLETE_RT,fill_probability,0.9,0.81225,0.9025,,32,robust (32 snapshots),True
PIPPINUSDT-0.9-6h-COMPLETE_RT-1787612400000,2026-08-25T20:54:29Z,PIPPINUSDT-0.9-6h,COMPLETE_RT,fill_probability,0.9,0.81225,0.9025,,32,robust (32 snapshots),True
PIPPINUSDT-0.9-6h-COMPLETE_RT-1787616000000,2026-08-25T20:54:29Z,PIPPINUSDT-0.9-6h,COMPLETE_RT,fill_probability,0.9,0.81225,0.9025,,32,robust (32 snapshots),True
PIPPINUSDT-0.9-6h-COMPLETE_RT-1787623200000,2026-08-25T20:54:29Z,PIPPINUSDT-0.9-6h,COMPLETE_RT,fill_probability,0.9,0.81225,0.9025,,32,robust (32 snapshots),True
PIPPINUSDT-0.9-6h-COMPLETE_RT-1787626800000,2026-08-25T20:54:29Z,PIPPINUSDT-0.9-6h,COMPLETE_RT,fill_probability,0.9,0.81225,0.9025,,32,robust (32 snapshots),True
PIPPINUSDT-0.9-6h-COMPLETE_RT-1787630400000,2026-08-25T20:54:29Z,PIPPINUSDT-0.9-6h,COMPLETE_RT,fill_probability,0.9,0.81225,0.9025,,32,robust (32 snapshots),True
PIPPINUSDT-0.9-6h-COMPLETE_RT-1787637600000,2026-08-25T20:54:29Z,PIPPINUSDT-0.9-6h,COMPLETE_RT,fill_probability,0.9,0.81225,0.9025,,32,robust (32 snapshots),True
PIPPINUSDT-0.9-6h-COMPLETE_RT-1787641200000,2026-08-25T20:54:29Z,PIPPINUSDT-0.9-6h,COMPLETE_RT,fill_probability,0.9,0.81225,0.9025,,32,robust (32 snapshots),True
PIPPINUSDT-0.9-6h-COMPLETE_RT-1787655600000,2026-08-25T20:54:29Z,PIPPINUSDT-0.9-6h,COMPLETE_RT,fill_probability,0.9,0.81225,0.9025,,32,robust (32 snapshots),True
PIPPINUSDT-0.9-6h-COMPLETE_RT-1787666400000,2026-08-25T20:54:29Z,PIPPINUSDT-0.9-6h,COMPLETE_RT,fill_probability,0.9,0.81225,0.9025,,32,robust (32 snapshots),True
PIPPINUSDT-0.9-6h-COMPLETE_RT-1787673600000,2026-08-25T20:54:29Z,PIPPINUSDT-0.9-6h,COMPLETE_RT,fill_probability,0.9,0.81225,0.9025,,32,robust (32 snapshots),True
PIPPINUSDT-0.9-6h-COMPLETE_RT-1787684400000,2026-08-25T20:54:29Z,PIPPINUSDT-0.9-6h,COMPLETE_RT,fill_probability,0.9,0.81225,0.9025,,32,robust (32 snapshots),True
PIPPINUSDT-0.9-6h-COMPLETE_RT-1787684400000,2026-08-25T20:54:29Z,PIPPINUSDT-0.9-6h,COMPLETE_RT,fill_probability,0.9,0.81225,0.9025,,32,robust (32 snapshots),True
SUSDT-1.0-1h-COMPLETE_RT-1787482800000,2026-08-25T20:54:29Z,SUSDT-1.0-1h,COMPLETE_RT,fill_probability,1.0,0.8618,0.8618,,3,thin (3 snapshots),True
SUSDT-1.0-1h-FORCED_CLOSE_BID-1787490000000,2026-08-25T20:54:29Z,SUSDT-1.0-1h,FORCED_CLOSE_BID,slippage,-1.79414,-1.79414,,0.0,3,thin (3 snapshots),True
SUSDT-1.0-1h-FORCED_CLOSE_BID-1787493600000,2026-08-25T20:54:29Z,SUSDT-1.0-1h,FORCED_CLOSE_BID,slippage,-1.98841,-1.98841,,0.0,3,thin (3 snapshots),True
SUSDT-1.0-1h-COMPLETE_RT-1787493600000,2026-08-25T20:54:29Z,SUSDT-1.0-1h,COMPLETE_RT,fill_probability,1.0,0.8618,0.8618,,3,thin (3 snapshots),True
SUSDT-1.0-1h-FORCED_CLOSE_ASK-1787500800000,2026-08-25T20:54:29Z,SUSDT-1.0-1h,FORCED_CLOSE_ASK,slippage,-0.09092,-0.09329,,0.00237,3,thin (3 snapshots),True
SUSDT-1.0-1h-FORCED_CLOSE_ASK-1787504400000,2026-08-25T20:54:29Z,SUSDT-1.0-1h,FORCED_CLOSE_ASK,slippage,0.37606,0.3737,,0.00237,3,thin (3 snapshots),True
SUSDT-1.0-1h-COMPLETE_RT-1787504400000,2026-08-25T20:54:29Z,SUSDT-1.0-1h,COMPLETE_RT,fill_probability,1.0,0.8618,0.8618,,3,thin (3 snapshots),True
SUSDT-1.0-1h-FORCED_CLOSE_ASK-1787511600000,2026-08-25T20:54:29Z,SUSDT-1.0-1h,FORCED_CLOSE_ASK,slippage,0.05479,0.05242,,0.00237,3,thin (3 snapshots),True
SUSDT-1.0-1h-FORCED_CLOSE_BID-1787515200000,2026-08-25T20:54:29Z,SUSDT-1.0-1h,FORCED_CLOSE_BID,slippage,-0.12158,-0.12158,,0.0,3,thin (3 snapshots),True
SUSDT-1.0-1h-FORCED_CLOSE_BID-1787518800000,2026-08-25T20:54:29Z,SUSDT-1.0-1h,FORCED_CLOSE_BID,slippage,1.02722,1.02722,,0.0,3,thin (3 snapshots),True
SUSDT-1.0-1h-FORCED_CLOSE_ASK-1787522400000,2026-08-25T20:54:29Z,SUSDT-1.0-1h,FORCED_CLOSE_ASK,slippage,-0.48142,-0.48379,,0.00237,3,thin (3 snapshots),True
SUSDT-1.0-1h-FORCED_CLOSE_BID-1787529600000,2026-08-25T20:54:29Z,SUSDT-1.0-1h,FORCED_CLOSE_BID,slippage,0.02347,0.02347,,0.0,3,thin (3 snapshots),True
SUSDT-1.0-1h-FORCED_CLOSE_BID-1787533200000,2026-08-25T20:54:29Z,SUSDT-1.0-1h,FORCED_CLOSE_BID,slippage,-2.79872,-2.79872,,0.0,3,thin (3 snapshots),True
SUSDT-1.0-1h-FORCED_CLOSE_BID-1787536800000,2026-08-25T20:54:29Z,SUSDT-1.0-1h,FORCED_CLOSE_BID,slippage,-0.76831,-0.76831,,0.0,3,thin (3 snapshots),True
SUSDT-1.0-1h-FORCED_CLOSE_ASK-1787540400000,2026-08-25T20:54:29Z,SUSDT-1.0-1h,FORCED_CLOSE_ASK,slippage,-0.10081,-0.10318,,0.00237,3,thin (3 snapshots),True
SUSDT-1.0-1h-FORCED_CLOSE_BID-1787544000000,2026-08-25T20:54:29Z,SUSDT-1.0-1h,FORCED_CLOSE_BID,slippage,0.5979,0.5979,,0.0,3,thin (3 snapshots),True
SUSDT-1.0-1h-FORCED_CLOSE_ASK-1787547600000,2026-08-25T20:54:29Z,SUSDT-1.0-1h,FORCED_CLOSE_ASK,slippage,-1.66105,-1.66346,,0.00237,3,thin (3 snapshots),True
SUSDT-1.0-1h-FORCED_CLOSE_ASK-1787551200000,2026-08-25T20:54:29Z,SUSDT-1.0-1h,FORCED_CLOSE_ASK,slippage,-0.55865,-0.56103,,0.00237,3,thin (3 snapshots),True
SUSDT-1.0-1h-FORCED_CLOSE_BID-1787554800000,2026-08-25T20:54:29Z,SUSDT-1.0-1h,FORCED_CLOSE_BID,slippage,-0.33856,-0.33856,,0.0,3,thin (3 snapshots),True
SUSDT-1.0-1h-FORCED_CLOSE_BID-1787558400000,2026-08-25T20:54:29Z,SUSDT-1.0-1h,FORCED_CLOSE_BID,slippage,-1.20037,-1.20037,,0.0,3,thin (3 snapshots),True
SUSDT-1.0-1h-FORCED_CLOSE_BID-1787562000000,2026-08-25T20:54:29Z,SUSDT-1.0-1h,FORCED_CLOSE_BID,slippage,-0.27235,-0.27235,,0.0,3,thin (3 snapshots),True
SUSDT-1.0-1h-FORCED_CLOSE_ASK-1787565600000,2026-08-25T20:54:29Z,SUSDT-1.0-1h,FORCED_CLOSE_ASK,slippage,0.44751,0.44516,,0.00237,3,thin (3 snapshots),True
SUSDT-1.0-1h-FORCED_CLOSE_ASK-1787569200000,2026-08-25T20:54:29Z,SUSDT-1.0-1h,FORCED_CLOSE_ASK,slippage,-1.82952,-1.83192,,0.00237,3,thin (3 snapshots),True
SUSDT-1.0-1h-FORCED_CLOSE_ASK-1787572800000,2026-08-25T20:54:29Z,SUSDT-1.0-1h,FORCED_CLOSE_ASK,slippage,-3.24178,-3.24423,,0.00237,3,thin (3 snapshots),True
SUSDT-1.0-1h-COMPLETE_RT-1787572800000,2026-08-25T20:54:29Z,SUSDT-1.0-1h,COMPLETE_RT,fill_probability,1.0,0.8618,0.8618,,3,thin (3 snapshots),True
SUSDT-1.0-1h-FORCED_CLOSE_BID-1787580000000,2026-08-25T20:54:29Z,SUSDT-1.0-1h,FORCED_CLOSE_BID,slippage,-0.88611,-0.88611,,0.0,3,thin (3 snapshots),True
SUSDT-1.0-1h-FORCED_CLOSE_ASK-1787583600000,2026-08-25T20:54:29Z,SUSDT-1.0-1h,FORCED_CLOSE_ASK,slippage,-1.37462,-1.37701,,0.00237,3,thin (3 snapshots),True
SUSDT-1.0-1h-FORCED_CLOSE_ASK-1787587200000,2026-08-25T20:54:29Z,SUSDT-1.0-1h,FORCED_CLOSE_ASK,slippage,0.30612,0.30377,,0.00237,3,thin (3 snapshots),True
SUSDT-1.0-1h-COMPLETE_RT-1787587200000,2026-08-25T20:54:29Z,SUSDT-1.0-1h,COMPLETE_RT,fill_probability,1.0,0.8618,0.8618,,3,thin (3 snapshots),True
SUSDT-1.0-1h-FORCED_CLOSE_BID-1787594400000,2026-08-25T20:54:29Z,SUSDT-1.0-1h,FORCED_CLOSE_BID,slippage,0.02469,0.02469,,0.0,3,thin (3 snapshots),True
SUSDT-1.0-1h-FORCED_CLOSE_ASK-1787598000000,2026-08-25T20:54:29Z,SUSDT-1.0-1h,FORCED_CLOSE_ASK,slippage,-0.26297,-0.26534,,0.00237,3,thin (3 snapshots),True
SUSDT-1.0-1h-COMPLETE_RT-1787598000000,2026-08-25T20:54:29Z,SUSDT-1.0-1h,COMPLETE_RT,fill_probability,1.0,0.8618,0.8618,,3,thin (3 snapshots),True
SUSDT-1.0-1h-COMPLETE_RT-1787601600000,2026-08-25T20:54:29Z,SUSDT-1.0-1h,COMPLETE_RT,fill_probability,1.0,0.8618,0.8618,,3,thin (3 snapshots),True
SUSDT-1.0-1h-FORCED_CLOSE_ASK-1787608800000,2026-08-25T20:54:29Z,SUSDT-1.0-1h,FORCED_CLOSE_ASK,slippage,-0.95245,-0.95484,,0.00237,3,thin (3 snapshots),True
SUSDT-1.0-1h-FORCED_CLOSE_BID-1787612400000,2026-08-25T20:54:29Z,SUSDT-1.0-1h,FORCED_CLOSE_BID,slippage,-1.34033,-1.34033,,0.0,3,thin (3 snapshots),True
SUSDT-1.0-1h-FORCED_CLOSE_BID-1787616000000,2026-08-25T20:54:29Z,SUSDT-1.0-1h,FORCED_CLOSE_BID,slippage,-0.07039,-0.07039,,0.0,3,thin (3 snapshots),True
SUSDT-1.0-1h-COMPLETE_RT-1787616000000,2026-08-25T20:54:29Z,SUSDT-1.0-1h,COMPLETE_RT,fill_probability,1.0,0.8618,0.8618,,3,thin (3 snapshots),True
SUSDT-1.0-1h-FORCED_CLOSE_BID-1787623200000,2026-08-25T20:54:29Z,SUSDT-1.0-1h,FORCED_CLOSE_BID,slippage,1.43371,1.43371,,0.0,3,thin (3 snapshots),True
SUSDT-1.0-1h-FORCED_CLOSE_ASK-1787626800000,2026-08-25T20:54:29Z,SUSDT-1.0-1h,FORCED_CLOSE_ASK,slippage,-0.03787,-0.04023,,0.00237,3,thin (3 snapshots),True
SUSDT-1.0-1h-FORCED_CLOSE_ASK-1787630400000,2026-08-25T20:54:29Z,SUSDT-1.0-1h,FORCED_CLOSE_ASK,slippage,1.03161,1.02927,,0.00237,3,thin (3 snapshots),True
SUSDT-1.0-1h-FORCED_CLOSE_ASK-1787634000000,2026-08-25T20:54:29Z,SUSDT-1.0-1h,FORCED_CLOSE_ASK,slippage,-0.31152,-0.31389,,0.00237,3,thin (3 snapshots),True
SUSDT-1.0-1h-FORCED_CLOSE_ASK-1787637600000,2026-08-25T20:54:29Z,SUSDT-1.0-1h,FORCED_CLOSE_ASK,slippage,-1.72986,-1.73227,,0.00237,3,thin (3 snapshots),True
SUSDT-1.0-1h-FORCED_CLOSE_ASK-1787641200000,2026-08-25T20:54:29Z,SUSDT-1.0-1h,FORCED_CLOSE_ASK,slippage,-0.78514,-0.78752,,0.00237,3,thin (3 snapshots),True
SUSDT-1.0-1h-COMPLETE_RT-1787641200000,2026-08-25T20:54:29Z,SUSDT-1.0-1h,COMPLETE_RT,fill_probability,1.0,0.8618,0.8618,,3,thin (3 snapshots),True
SUSDT-1.0-1h-COMPLETE_RT-1787644800000,2026-08-25T20:54:29Z,SUSDT-1.0-1h,COMPLETE_RT,fill_probability,1.0,0.8618,0.8618,,3,thin (3 snapshots),True
SUSDT-1.0-1h-COMPLETE_RT-1787648400000,2026-08-25T20:54:29Z,SUSDT-1.0-1h,COMPLETE_RT,fill_probability,1.0,0.8618,0.8618,,3,thin (3 snapshots),True
SUSDT-1.0-1h-FORCED_CLOSE_BID-1787655600000,2026-08-25T20:54:29Z,SUSDT-1.0-1h,FORCED_CLOSE_BID,slippage,-1.00154,-1.00154,,0.0,3,thin (3 snapshots),True
SUSDT-1.0-1h-FORCED_CLOSE_BID-1787659200000,2026-08-25T20:54:29Z,SUSDT-1.0-1h,FORCED_CLOSE_BID,slippage,-0.45575,-0.45575,,0.0,3,thin (3 snapshots),True
SUSDT-1.0-1h-FORCED_CLOSE_BID-1787662800000,2026-08-25T20:54:29Z,SUSDT-1.0-1h,FORCED_CLOSE_BID,slippage,-2.32264,-2.32264,,0.0,3,thin (3 snapshots),True
SUSDT-1.0-1h-FORCED_CLOSE_BID-1787666400000,2026-08-25T20:54:29Z,SUSDT-1.0-1h,FORCED_CLOSE_BID,slippage,-1.83885,-1.83885,,0.0,3,thin (3 snapshots),True
SUSDT-1.0-1h-COMPLETE_RT-1787666400000,2026-08-25T20:54:29Z,SUSDT-1.0-1h,COMPLETE_RT,fill_probability,1.0,0.8618,0.8618,,3,thin (3 snapshots),True
SUSDT-1.0-1h-FORCED_CLOSE_ASK-1787673600000,2026-08-25T20:54:29Z,SUSDT-1.0-1h,FORCED_CLOSE_ASK,slippage,-0.40965,-0.41203,,0.00237,3,thin (3 snapshots),True
SUSDT-1.0-1h-FORCED_CLOSE_ASK-1787677200000,2026-08-25T20:54:29Z,SUSDT-1.0-1h,FORCED_CLOSE_ASK,slippage,-0.8608,-0.86319,,0.00237,3,thin (3 snapshots),True
SUSDT-1.0-1h-COMPLETE_RT-1787677200000,2026-08-25T20:54:29Z,SUSDT-1.0-1h,COMPLETE_RT,fill_probability,1.0,0.8618,0.8618,,3,thin (3 snapshots),True
SUSDT-1.0-1h-FORCED_CLOSE_ASK-1787684400000,2026-08-25T20:54:29Z,SUSDT-1.0-1h,FORCED_CLOSE_ASK,slippage,0.93613,0.93378,,0.00237,3,thin (3 snapshots),True
SUSDT-1.0-1h-FORCED_CLOSE_ASK-1787684400000,2026-08-25T20:54:29Z,SUSDT-1.0-1h,FORCED_CLOSE_ASK,slippage,0.93613,0.93378,,0.00237,3,thin (3 snapshots),True
SUSDT-1.0-2h-COMPLETE_RT-1787482800000,2026-08-25T20:54:29Z,SUSDT-1.0-2h,COMPLETE_RT,fill_probability,1.0,0.8618,0.8618,,3,thin (3 snapshots),True
SUSDT-1.0-2h-FORCED_CLOSE_BID-1787493600000,2026-08-25T20:54:29Z,SUSDT-1.0-2h,FORCED_CLOSE_BID,slippage,-2.74194,-2.74194,,0.0,3,thin (3 snapshots),True
SUSDT-1.0-2h-COMPLETE_RT-1787493600000,2026-08-25T20:54:29Z,SUSDT-1.0-2h,COMPLETE_RT,fill_probability,1.0,0.8618,0.8618,,3,thin (3 snapshots),True
SUSDT-1.0-2h-FORCED_CLOSE_ASK-1787504400000,2026-08-25T20:54:29Z,SUSDT-1.0-2h,FORCED_CLOSE_ASK,slippage,-0.09092,-0.09329,,0.00237,3,thin (3 snapshots),True
SUSDT-1.0-2h-COMPLETE_RT-1787504400000,2026-08-25T20:54:29Z,SUSDT-1.0-2h,COMPLETE_RT,fill_probability,1.0,0.8618,0.8618,,3,thin (3 snapshots),True
SUSDT-1.0-2h-COMPLETE_RT-1787511600000,2026-08-25T20:54:29Z,SUSDT-1.0-2h,COMPLETE_RT,fill_probability,1.0,0.8618,0.8618,,3,thin (3 snapshots),True
SUSDT-1.0-2h-COMPLETE_RT-1787518800000,2026-08-25T20:54:29Z,SUSDT-1.0-2h,COMPLETE_RT,fill_probability,1.0,0.8618,0.8618,,3,thin (3 snapshots),True
