ts_ms,side,fill_price,mid_at_fill,px_1h,px_2h,px_4h,px_8h,px_12h
1786791600000,ask,0.0024691845,0.0024569,0.0024689,0.002462,0.002464,0.0024662,0.002474
1786806000000,ask,0.0024716969999999997,0.0024594,0.002464,0.0024672,0.0024662,0.002474,0.002474
1786820400000,bid,0.0024539684999999997,0.0024663,0.0024691,0.0024693,0.002474,0.002474,0.0024612
1786820400000,ask,0.0024786314999999995,0.0024663,0.0024691,0.0024693,0.002474,0.002474,0.0024612
1786842000000,ask,0.0024746115,0.0024623,0.0024692,0.002474,0.0024802,0.0024537,0.0024918
1786852800000,ask,0.00248637,0.002474,0.0024802,0.0024799,0.0024597,0.0024849,0.0025031
1786863600000,bid,0.0024675005000000002,0.0024799,0.0024597,0.0024537,0.0024806,0.0024895,0.0024901
1786870800000,ask,0.0024719984999999997,0.0024597,0.00248,0.0024806,0.0024918,0.0024866,0.0024843
1786874400000,ask,0.0024659685,0.0024537,0.0024806,0.0024849,0.0024861,0.0024882,0.0024862
1786878000000,bid,0.0024676,0.00248,0.0024849,0.0024918,0.0024895,0.0024901,0.0024962
1786885200000,bid,0.0024724754999999998,0.0024849,0.0024861,0.0024895,0.0024866,0.0024843,0.002498
1786885200000,ask,0.0024973244999999997,0.0024849,0.0024861,0.0024895,0.0024866,0.0024843,0.002498
1786888800000,bid,0.0024793410000000004,0.0024918,0.0024895,0.0025031,0.0024882,0.0024862,0.0024918
1786892400000,ask,0.0024985305,0.0024861,0.0025031,0.0024866,0.0024901,0.0024962,0.0024958
1786896000000,ask,0.0025019474999999998,0.0024895,0.0024866,0.0024882,0.0024938,0.0024888,0.0024936
1786899600000,bid,0.0024905845,0.0025031,0.0024882,0.0024901,0.0024843,0.002498,0.002501
1786903200000,bid,0.0024741669999999998,0.0024866,0.0024901,0.0024938,0.0024862,0.0024918,0.002511
1786914000000,bid,0.002481331,0.0024938,0.0024862,0.0024962,0.002498,0.002501,0.0024962
1786921200000,ask,0.002498631,0.0024862,0.0024888,0.002498,0.0024958,0.002502,0.0024928
1786928400000,ask,0.002501244,0.0024888,0.0024918,0.0024958,0.002501,0.0024962,0.0025131
1786932000000,bid,0.00248551,0.002498,0.0024958,0.0024936,0.002511,0.0024892,0.0024991
1786935600000,ask,0.002504259,0.0024918,0.0024936,0.002501,0.002502,0.0024928,0.0024952
1786946400000,ask,0.002513505,0.002501,0.002502,0.0025073,0.0024892,0.0024991,0.0025055
1786957200000,bid,0.0024947635,0.0025073,0.0024892,0.0024928,0.0025131,0.0025111,0.002509
1786960800000,ask,0.002508681,0.0024962,0.0024928,0.0025038,0.0024991,0.0025055,0.0025025
1786964400000,bid,0.002476754,0.0024892,0.0025038,0.0025131,0.0024952,0.0025036,0.0025001
1786964400000,ask,0.0025016459999999997,0.0024892,0.0025038,0.0025131,0.0024952,0.0025036,0.0025001
1786968000000,ask,0.0025052639999999997,0.0024928,0.0025131,0.0024991,0.0024953,0.0025069,0.0025043
1786975200000,bid,0.0025005344999999997,0.0025131,0.0024952,0.0024953,0.0025055,0.0025025,0.0024998
1786978800000,bid,0.0024866045,0.0024991,0.0024953,0.0025111,0.0025036,0.0025001,0.0025055
1786978800000,ask,0.0025115955,0.0024991,0.0024953,0.0025111,0.0025036,0.0025001,0.0025055
1786982400000,bid,0.002482724,0.0024952,0.0025111,0.0025055,0.0025069,0.0025043,0.0025035
1786982400000,ask,0.0025076759999999995,0.0024952,0.0025111,0.0025055,0.0025069,0.0025043,0.0025035
1786986000000,ask,0.0025077765,0.0024953,0.0025055,0.0025036,0.002509,0.0025007,0.0025045
1786989600000,bid,0.0024985445,0.0025111,0.0025036,0.0025069,0.0025025,0.0024998,0.00252
1787032800000,ask,0.0025170225,0.0025045,0.0025041,0.0025043,0.0025022,0.0025028,0.0025065
1787036400000,bid,0.0025074,0.00252,0.0025043,0.0024971,0.0025024,0.0025117,0.0025091
1787040000000,bid,0.0024915795,0.0025041,0.0024971,0.0025022,0.0025007,0.0025108,0.002507
1787050800000,bid,0.002489689,0.0025022,0.0025007,0.0025077,0.0025117,0.0025091,0.0025128
1787058000000,ask,0.0025132034999999996,0.0025007,0.0025028,0.0025117,0.0025074,0.0025065,0.002511
1787068800000,bid,0.0024991415,0.0025117,0.0025074,0.0025065,0.002507,0.0025112,0.0025144
1787122800000,bid,0.0025046139999999996,0.0025172,0.0025094,0.0025023,0.0026084,0.0026431,0.0026237
1787126400000,ask,0.0025212434999999996,0.0025087,0.0025023,0.0026011,0.0026093,0.0026321,0.0027202
1787130000000,bid,0.0024968530000000003,0.0025094,0.0026011,0.0026084,0.002592,0.0026296,0.0027469
1787133600000,ask,0.0025148114999999998,0.0025023,0.0026084,0.0026093,0.0026066,0.0026213,0.0027403
1787140800000,bid,0.002595358,0.0026084,0.002592,0.0026066,0.0026321,0.0027202,0.0027371
1787148000000,ask,0.00260496,0.002592,0.0026431,0.0026321,0.0026213,0.0027403,0.0027355
1787151600000,ask,0.0026196329999999997,0.0026066,0.0026321,0.0026296,0.0026237,0.0027367,0.0027361
1787155200000,bid,0.0026298844999999996,0.0026431,0.0026296,0.0026213,0.0027202,0.0027371,0.0027349
1787158800000,bid,0.0026189395,0.0026321,0.0026213,0.0026237,0.0027469,0.0027129,0.002744
1787169600000,bid,0.0026105815,0.0026237,0.0027469,0.0027403,0.0027371,0.0027349,0.0028685
1787169600000,ask,0.0026368184999999997,0.0026237,0.0027469,0.0027403,0.0027371,0.0027349,0.0028685
1787173200000,ask,0.0027338009999999997,0.0027202,0.0027403,0.0027367,0.0027129,0.002744,0.0028619
1787176800000,bid,0.0027331655,0.0027469,0.0027367,0.0027371,0.0027355,0.002737,0.0028481
1787187600000,bid,0.0027234145,0.0027371,0.0027355,0.0027361,0.002744,0.0028619,0.0028762
1787191200000,ask,0.0027264644999999994,0.0027129,0.0027361,0.0027349,0.002737,0.0028481,0.0028816
1787202000000,ask,0.0027485745,0.0027349,0.002737,0.0028,0.0028619,0.0028762,0.002876
